Info_protein_id,folder,Info_organism_id
8923431,Folder24,9606
8923559,Folder24,9606
8923582,Folder24,9606
8923756,Folder24,9606
8923894,Folder24,9606
8923896,Folder24,9606
8925856,Folder24,9606
89276751,Folder24,9606
8977866,Folder24,9606
899151537,Folder24,813
899271,Folder24,9606
89994742,Folder24,9606
90287778,Folder24,9606
9055278,Folder24,9606
90577164,Folder24,9606
908790,Folder24,9606
91206462,Folder24,9606
91208423,Folder24,9606
913524351,Folder24,9606
91823271,Folder24,9606
91992160,Folder24,9606
92096122,Folder24,9606
92096780,Folder24,9606
92110027,Folder24,9606
92110055,Folder24,9606
924183258,Folder24,9606
924601,Folder24,9606
9256588,Folder24,9606
9256594,Folder24,9606
9256596,Folder24,9606
9256606,Folder24,9606
92859678,Folder24,9606
92859701,Folder24,9606
929653780,Folder24,9606
929653799,Folder24,9606
929653841,Folder24,9606
929653869,Folder24,9606
929653916,Folder24,9606
929653933,Folder24,9606
929654019,Folder24,9606
929654209,Folder24,9606
929654576,Folder24,9606
929654853,Folder24,9606
929654861,Folder24,9606
929654885,Folder24,9606
930045,Folder24,9606
930062,Folder24,9606
930064,Folder24,9606
930588912,Folder24,9606
930697457,Folder24,9606
93102379,Folder24,9606
93140999,Folder24,9606
93141037,Folder24,9606
93141210,Folder24,9606
93204875,Folder24,9606
9368432,Folder24,9606
937627572,Folder24,9606
937627802,Folder24,9606
937627989,Folder24,9606
937628296,Folder24,9606
937628378,Folder24,9606
937628498,Folder24,9606
938318566,Folder24,9606
940517011,Folder24,9606
943489977,Folder24,9606
94420689,Folder24,9606
945225,Folder24,9606
94536793,Folder24,9606
94536854,Folder24,9606
94538343,Folder24,9606
94538354,Folder24,9606
94721261,Folder24,9606
948284204,Folder24,9606
948284335,Folder24,9606
948284366,Folder24,9606
948284388,Folder24,9606
949474729,Folder24,9606
94957742,Folder24,9606
9501765,Folder24,9606
9506353,Folder24,9606
9506401,Folder24,9606
9506557,Folder24,9606
9506603,Folder24,9606
9506641,Folder24,9606
9506675,Folder24,9606
9506687,Folder24,9606
951277,Folder24,9606
951279,Folder24,9606
953266491,Folder24,9606
953514538,Folder24,9606
953953843,Folder24,9606
955351371,Folder24,3847
9558729,Folder24,9606
9558755,Folder24,9606
957948903,Folder24,9606
957948934,Folder24,9606
957948955,Folder24,9606
957949169,Folder24,9606
957949341,Folder24,9606
957949386,Folder24,9606
957949610,Folder24,9606
957949674,Folder24,9606
957949936,Folder24,9606
957950598,Folder24,9606
957950707,Folder24,9606
957950850,Folder24,9606
957951642,Folder24,9606
957951716,Folder24,9606
9588669,Folder24,9606
959672217,Folder24,9606
961440,Folder24,9606
9651167,Folder24,9606
968121865,Folder24,9606
970598251,Folder24,9606
972988092,Folder24,9606
973353102,Folder24,9606
974005284,Folder24,9606
975040266,Folder24,9606
976347,Folder24,9606
977380335,Folder24,9606
9790235,Folder24,9606
9802007,Folder24,9606
983904490,Folder24,9606
984305,Folder24,9606
985559982,Folder24,12663
985701197,Folder24,9606
987661,Folder24,9606
9885296,Folder24,9606
98986321,Folder24,9606
98986461,Folder24,9606
98991776,Folder24,9606
9910266,Folder24,9606
9910342,Folder24,9606
9910476,Folder24,9606
992713279,Folder24,9606
9945308,Folder24,9606
9951920,Folder24,9606
9951923,Folder24,9606
9955963,Folder24,9606
9966777,Folder24,9606
9966787,Folder24,9606
9966791,Folder24,9606
9966809,Folder24,9606
9966885,Folder24,9606
9967357,Folder24,3847
9971099,Folder24,9606
998614219,Folder24,9606
998623311,Folder24,9606
9994187,Folder24,9606
9994201,Folder24,9606
A0A024R6L1.1,Folder24,9606
A0A024R9Y0,Folder24,NA
A0A024RDT2,Folder24,NA
A0A044QLL7,Folder24,6282
A0A044QNT8,Folder24,6282
A0A044QNW3,Folder24,6282
A0A044QS56,Folder24,6282
A0A044QS72,Folder24,6282
A0A044QSA2,Folder24,6282
A0A044QSB0,Folder24,6282
A0A044QU24,Folder24,6282
A0A044QWA5,Folder24,6282
A0A044QZV7,Folder24,6282
A0A044R077,Folder24,6282
A0A044R153,Folder24,6282
A0A044R196,Folder24,6282
A0A044R2U8,Folder24,6282
A0A044R436,Folder24,6282
A0A044R521,Folder24,6282
A0A044R9D0,Folder24,6282
A0A044RAH9,Folder24,6282
A0A044RDD7,Folder24,6282
A0A044RF80,Folder24,6282
A0A044RFT9,Folder24,6282
A0A044RJ74,Folder24,6282
A0A044RMM8,Folder24,6282
A0A044RMZ3,Folder24,6282
A0A044RRG7,Folder24,6282
A0A044RSN4,Folder24,6282
A0A044RUV7,Folder24,6282
A0A044RX75,Folder24,6282
A0A044RXP7,Folder24,6282
A0A044S628,Folder24,6282
A0A044S6B8,Folder24,6282
A0A044SAV6,Folder24,6282
A0A044SAZ1,Folder24,6282
A0A044SD06,Folder24,6282
A0A044SD24,Folder24,6282
A0A044SD32,Folder24,6282
A0A044SF60,Folder24,6282
A0A044SFY3,Folder24,6282
A0A044SG03,Folder24,6282
A0A044SIU8,Folder24,6282
A0A044SL50,Folder24,6282
A0A044SN49,Folder24,6282
A0A044SR53,Folder24,6282
A0A044SS43,Folder24,6282
A0A044SXH1,Folder24,6282
A0A044T7P0,Folder24,6282
A0A044TBR7,Folder24,6282
A0A044TDA1,Folder24,6282
A0A044TDC0,Folder25,6282
A0A044TED5,Folder25,6282
A0A044TIV1,Folder25,6282
A0A044TL01,Folder25,6282
A0A044TMQ9,Folder25,6282
A0A044TPU2,Folder25,6282
A0A044TU88,Folder25,6282
A0A044TX11,Folder25,6282
A0A044U0M2,Folder25,6282
A0A044U175,Folder25,6282
A0A044U9P0,Folder25,6282
A0A044UEF6,Folder25,6282
A0A044UH02,Folder25,6282
A0A044UIG6,Folder25,6282
A0A044UK00,Folder25,6282
A0A044UM60,Folder25,6282
A0A044UMF0,Folder25,6282
A0A044UNG9,Folder25,6282
A0A044UU92,Folder25,6282
A0A044UUD9,Folder25,6282
A0A044UVG8,Folder25,6282
A0A044UVZ9,Folder25,6282
A0A044UW71,Folder25,6282
A0A044UWQ7,Folder25,6282
A0A044UZ11,Folder25,6282
A0A044V1C1,Folder25,6282
A0A044V2F8,Folder25,6282
A0A044V3Q0,Folder25,6282
A0A044V420,Folder25,6282
A0A044V456,Folder25,6282
A0A044V529,Folder25,6282
A0A044V6Z2,Folder25,6282
A0A044V9C9,Folder25,6282
A0A044V9F8,Folder25,6282
A0A044V9F9,Folder25,6282
A0A044V9G2,Folder25,6282
A0A044V9I3,Folder25,6282
A0A044V9R9,Folder25,6282
A0A044V9S0,Folder25,6282
A0A044V9S3,Folder25,6282
A0A044V9V3,Folder25,6282
A0A044VA40,Folder25,6282
A0A044VAG6,Folder25,6282
A0A044VBR7,Folder25,6282
A0A044VBX6,Folder25,6282
A0A044VD00,Folder25,6282
A0A044VDG0,Folder25,6282
A0A044VF92,Folder25,6282
A0A044VFS3,Folder25,6282
A0A044VHF7,Folder25,6282
A0A075B7D8.1,Folder25,9606
A0A077EWU1,Folder25,NA
A0A087WVI4,Folder25,9606
A0A087WWZ4,Folder25,NA
A0A087WY29,Folder25,9606
A0A096ZU61.1,Folder25,10407
A0A0A0MQW7,Folder25,NA
A0A0D5BVW6.1,Folder25,28295
A0A0E1USE1.1,Folder25,28450
A0A0F7DDK0,Folder25,NA
A0A0G2JM12,Folder25,9606
A0A0H3HKL0.1,Folder25,28450
A0A0K2QJY6,Folder25,NA
A0A0K3AVY3.1,Folder25,3346
A0A0M3JUR6,Folder25,6269
A0A0M3PS23.1,Folder25,28295
A0A0R0KFM3,Folder25,NA
A0A0U1YFB4.1,Folder25,28295
A0A158N7S3,Folder25,6282
A0A158N7T4,Folder25,NA
A0A158N7U2,Folder25,6282
A0A158N7U8,Folder25,6282
A0A158N8I3,Folder25,6282
A0A158N8U3,Folder25,6282
A0A160DA46.1,Folder25,28295
A0A160DAD7.1,Folder25,28295
A0A161J4U8.1,Folder25,10407
A0A166HN43,Folder25,NA
A0A178U7J0,Folder25,NA
A0A178VFE4,Folder25,NA
A0A178VQT3.1,Folder25,3702
A0A178VRT8,Folder25,NA
A0A178VSD8,Folder25,NA
A0A178W050,Folder25,NA
A0A178W2H5,Folder25,NA
A0A178W8K0,Folder25,NA
A0A178WJU2,Folder25,NA
A0A178WL73,Folder25,NA
A0A1D6JVR8,Folder25,NA
A0A1D6K058,Folder25,NA
A0A1G4HC37,Folder25,NA
A0A286R3Q6.1,Folder25,28295
A0A2I7YV81,Folder25,NA
A0A2K6VJ98,Folder25,NA
A0A2K6VRB1,Folder25,NA
A0A2K6VRV9,Folder25,6282
A0A2K6VRY2,Folder25,6282
A0A2K6VVE2,Folder25,6282
A0A2K6VYS3,Folder25,6282
A0A2K6VZ59,Folder25,6282
A0A2K6W829,Folder25,6282
A0A2K6WB53,Folder25,6282
A0A2K6WJQ8,Folder25,NA
A0A2K6WPE1,Folder25,NA
A0A2L1CH74.1,Folder25,177416
A0A2L1CHH4.1,Folder25,177416
A0A2R8YE23,Folder25,NA
A0A3N3ZXM3.1,Folder25,177416
A0A3Q0KC43,Folder25,6183
A0A3Q0KCT5,Folder25,6183
A0A3Q0KD07,Folder25,6183
A0A3Q0KD81,Folder25,6183
A0A3Q0KDJ1,Folder25,6183
A0A3Q0KF32,Folder25,6183
A0A3Q0KGW0,Folder25,6183
A0A3Q0KH54,Folder25,6183
A0A3Q0KHJ2,Folder25,6183
A0A3Q0KHN3,Folder25,6183
A0A3Q0KHY6,Folder25,6183
A0A3Q0KI25,Folder25,6183
A0A3Q0KKW2,Folder25,6183
A0A3Q0KMS0,Folder25,6183
A0A3Q0KMU6,Folder25,6183
A0A3Q0KN25,Folder25,6183
A0A3Q0KPD3,Folder25,6183
A0A3Q0KQ41,Folder25,6183
A0A3Q0KQL1,Folder25,6183
A0A3Q0KRW3,Folder25,6183
A0A3Q0KSG2,Folder25,6183
A0A3Q0KU93,Folder25,6183
A0A3Q0KUF4,Folder25,6183
A0A444YLI2,Folder25,3818
A0A444YLS7,Folder25,3818
A0A444YLX0,Folder25,3818
A0A445BYI5,Folder25,3818
A0A445CPR0,Folder25,3818
A0A481YHP3,Folder25,47466
A0A481YLK4,Folder25,47466
A0A4D6SZC1.1,Folder25,28295
A0A5A4LZY2.1,Folder25,28295
A0A5J6DXJ9,Folder25,NA
A0A5J6DXU1,Folder25,NA
A0A5K4EGB2,Folder25,6183
A0A5K4EGY8,Folder25,6183
A0A5K4EKN1,Folder25,6183
A0A5K4EUX3,Folder25,6183
A0A5K4EZY6,Folder25,6183
A0A5K4F888,Folder25,6183
A0A5K4F8N6,Folder25,6183
A0A5K4FBJ2,Folder25,6183
A0A5K4FCS2,Folder25,6183
A0A5K4FDQ1,Folder25,6183
A0A6I4RPA9.1,Folder25,177416
A0A6I4RYK0.1,Folder25,177416
A0A6I4S0F8.1,Folder25,177416
A0A6I4S1N3.1,Folder25,177416
A0M8Q6.3,Folder25,9606
A0Q5P2.1,Folder25,177416
A0Q8D0.1,Folder25,177416
A0ST20,Folder25,NA
A1KFU9,Folder25,NA
A1KYZ2.1,Folder25,6687
A26297,Folder25,1314
A26868,Folder25,5841
A2ICY8,Folder25,11137
A2VEC9.2,Folder25,9606
A2ZR63,Folder25,NA
A30357,Folder25,9606
A32192,Folder25,1280
A36040,Folder25,9606
A3BNG5,Folder25,NA
A3NEF2.1,Folder25,28450
A3NX26.3,Folder25,28450
A3P0B1.1,Folder25,28450
A3P0C5.1,Folder25,28450
A43589,Folder25,1773
A43933,Folder25,6210
A44643,Folder25,10000795
A45714,Folder25,11908
A4IYB7.1,Folder25,177416
A4U6V3.1,Folder25,425551
A55235,Folder25,5811,1209525
A5PLL7.3,Folder25,9606
A5WUN6,Folder25,7955
A60328,Folder25,1309
A60329,Folder25,5855
A6N7Y9,Folder25,NA
A6NI86.4,Folder25,9606
A6QG59.1,Folder25,426430
A8E8U4.1,Folder25,28450
A8E9A9.1,Folder25,28450
A8E9Z1.1,Folder25,28450
A8EBW0.1,Folder25,28450
A8ECD6.1,Folder25,28450
A8ECI8.1,Folder25,28450
A8ECJ9.1,Folder25,28450
A8ECT7.1,Folder25,28450
A8ECW2.1,Folder25,28450
A8EDB6.1,Folder25,28450
A8EGE7.1,Folder25,28450
A8EGX6.1,Folder25,28450
A8EH89.1,Folder25,28450
A8EHJ5.1,Folder25,28450
A8EIC3.1,Folder25,28450
A8EIU5.1,Folder25,28450
A8EK80.1,Folder25,28450
A8EKU0.1,Folder25,28450
A8EP03.1,Folder25,28450
A8EP14.1,Folder25,28450
A8EP30.1,Folder25,28450
A8XDR5,Folder25,NA
AAA02679.1,Folder25,9606
AAA03001.1,Folder25,9606
AAA03081.1,Folder25,9606
AAA03180.1,Folder25,10090
AAA03189.1,Folder25,1678143
AAA03190.1,Folder25,1678143,10000520
AAA03191.1,Folder25,1678143,10000519
AAA03192.1,Folder25,9606
AAA03612.1,Folder25,31649
AAA03701.1,Folder25,12162
AAA14245.1,Folder25,9606
AAA16068.1,Folder25,9606
AAA16153.1,Folder25,9606
AAA16300.1,Folder25,3052230
AAA16476.1,Folder25,4577
AAA16482.1,Folder25,837
AAA16650.1,Folder25,10001077
AAA16783.1,Folder25,10116
AAA16791.1,Folder25,5833,5836
AAA17048.1,Folder25,31649
AAA17056.1,Folder25,9606
AAA18024.2,Folder25,9606
AAA18283.1,Folder25,6282
AAA18298.1,Folder25,10090
AAA18616.1,Folder25,27990
AAA18858.1,Folder25,10345
AAA19496.1,Folder25,10298
AAA19629.1,Folder25,10298
AAA20154.1,Folder25,3052230
AAA20215.1,Folder25,6282
AAA20541.1,Folder25,6282
AAA21201.1,Folder25,11069
AAA21303.1,Folder25,5693
AAA21416.1,Folder25,1773
AAA21417.1,Folder25,1773
AAA21472.1,Folder25,6282
AAA21554.2,Folder25,6282
AAA21753.1,Folder25,5833
AAA21779.1,Folder25,4754
AAA21783.1,Folder26,10000777,1314
AAA21786.1,Folder26,10000798,1314
AAA21787.1,Folder26,10000779
AAA21941.1,Folder26,645
AAA22637.1,Folder26,1392,260799
AAA22956.1,Folder26,139
AAA22974.1,Folder26,520
AAA22980.1,Folder26,520
AAA22983.1,Folder26,520
AAA23128.1,Folder26,813
AAA23282.1,Folder26,1513
AAA23614.1,Folder26,562
AAA23615.1,Folder26,562
AAA23798.1,Folder26,83334,562
AAA23975.1,Folder26,562
AAA23990.1,Folder26,562
AAA24034.1,Folder26,83333
AAA24036.1,Folder26,562
AAA24390.1,Folder26,562
AAA24601.1,Folder26,562
AAA24631.1,Folder26,562
AAA24735.1,Folder26,562
AAA24736.1,Folder26,562
AAA24740.1,Folder26,562
AAA24910.1,Folder26,2465
AAA24959.1,Folder26,10000833,727
AAA24991.1,Folder26,10001053
AAA24992.1,Folder26,10001055,10000860
AAA24993.1,Folder26,727
AAA24994.1,Folder26,10001150,281310
AAA24995.1,Folder26,10001155,10001042
AAA25354.1,Folder26,1769
AAA25359.1,Folder26,1389959
AAA25362.1,Folder26,1769
AAA25367.1,Folder26,1773
AAA25369.1,Folder26,1773
AAA25543.1,Folder26,45201
AAA25671.1,Folder26,584
AAA25701.1,Folder26,287
AAA26375.1,Folder26,357244
AAA26391.1,Folder26,10000761
AAA27000.1,Folder26,1314
AAA27180.1,Folder26,90371
AAA27481.1,Folder26,160
AAA28250.1,Folder26,7154
AAA28257.1,Folder26,7154
AAA28296.1,Folder26,6956
AAA29056.1,Folder26,6210
AAA29057.1,Folder26,6210
AAA29136.1,Folder26,6192
AAA29144.1,Folder26,6192
AAA29254.1,Folder26,44271
AAA29259.1,Folder26,5661
AAA29411.1,Folder26,6282
AAA29417.1,Folder26,6282
AAA29418.1,Folder26,6282
AAA29419.1,Folder26,6282
AAA29457.1,Folder26,5833
AAA29462.1,Folder26,5833
AAA29485.1,Folder26,5833
AAA29490.1,Folder26,5833
AAA29506.1,Folder26,10000862,5855
AAA29507.1,Folder26,5855
AAA29526.1,Folder26,5855,10002558
AAA29527.1,Folder26,5833,5843
AAA29529.1,Folder26,5855
AAA29535.1,Folder26,5855,1035514
AAA29539.1,Folder26,5827
AAA29541.1,Folder26,5821,5823
AAA29547.1,Folder26,5833
AAA29555.1,Folder26,5833,5836
AAA29556.1,Folder26,5850
AAA29558.1,Folder26,5861
AAA29574.1,Folder26,5833
AAA29600.1,Folder26,5833
AAA29611.1,Folder26,5833
AAA29653.1,Folder26,5833
AAA29656.1,Folder26,5825
AAA29664.2,Folder26,5833
AAA29674.2,Folder26,5833
AAA29675.2,Folder26,5833
AAA29686.1,Folder26,5833
AAA29691.1,Folder26,5833
AAA29701.1,Folder26,5833
AAA29704.1,Folder26,10000363,5833
AAA29705.1,Folder26,5833
AAA29707.1,Folder26,5833
AAA29708.1,Folder26,5833
AAA29733.1,Folder26,5833
AAA29734.1,Folder26,5833
AAA29753.1,Folder26,5833
AAA29762.1,Folder26,5861
AAA29767.1,Folder26,5833
AAA29771.1,Folder26,5833
AAA29895.1,Folder26,6183
AAA29920.1,Folder26,6182
AAA29940.1,Folder26,6182
AAA29947.1,Folder26,6858
AAA29948.1,Folder26,6858
AAA30144.1,Folder26,383379
AAA30177.1,Folder26,5693
AAA30325.1,Folder26,5722
AAA30327.1,Folder26,6334
AAA30378.1,Folder26,9913
AAA30411.1,Folder26,9913
AAA30430.1,Folder26,9913
AAA30571.1,Folder26,9913
AAA30594.1,Folder26,9913
AAA30615.1,Folder26,9913
AAA31131.1,Folder26,9823
AAA34272.1,Folder26,4565
AAA35493.1,Folder26,9606
AAA35524.1,Folder26,9606
AAA35538.1,Folder26,9606
AAA35540.1,Folder26,9606
AAA35605.1,Folder26,9606
AAA35606.1,Folder26,9606
AAA35678.1,Folder26,9606
AAA35704.1,Folder26,9606
AAA35748.1,Folder26,9606
AAA35766.1,Folder26,9606
AAA35900.1,Folder26,9606
AAA35915.1,Folder26,9606
AAA35929.1,Folder26,9606
AAA35944.1,Folder26,9606
AAA36022.1,Folder26,9606
AAA36025.1,Folder26,9606
AAA36027.1,Folder26,9606
AAA36267.1,Folder26,9606
AAA36321.1,Folder26,9606
AAA36470.1,Folder26,9606
AAA36471.1,Folder26,9606
AAA36472.1,Folder26,9606
AAA36567.1,Folder26,9606
AAA36610.1,Folder26,9606
AAA36617.1,Folder26,9606
AAA36651.1,Folder26,9606
AAA36735.1,Folder26,9606
AAA36783.1,Folder26,9606
AAA37006.1,Folder26,10029
AAA37161.1,Folder26,10090
AAA37252.1,Folder26,10090
AAA37443.1,Folder26,10090
AAA37907.1,Folder26,10090
AAA37992.1,Folder26,10090
AAA39304.1,Folder26,10090
AAA39331.2,Folder26,10090
AAA39490.1,Folder26,10090
AAA39496.1,Folder26,10090
AAA39547.1,Folder26,10090
AAA39628.1,Folder26,10090
AAA39996.1,Folder26,10090
AAA39998.1,Folder26,10090
AAA40085.1,Folder26,10090
AAA40939.1,Folder26,10116
AAA41115.1,Folder26,10116
AAA41264.1,Folder26,10116
AAA41269.1,Folder26,10116
AAA41379.1,Folder26,10116
AAA41640.1,Folder26,10116
AAA41695.1,Folder26,10116
AAA42145.1,Folder26,10116
AAA42221.1,Folder26,10116
AAA42429.1,Folder26,10530
AAA42444.1,Folder26,28284
AAA42571.1,Folder26,11886
AAA42590.1,Folder26,161727,10000989,12112
AAA42591.1,Folder26,10000556,12110
AAA42594.1,Folder26,10000989
AAA42617.1,Folder26,46290,244367
AAA42623.1,Folder26,244367,12110
AAA42786.1,Folder26,11901
AAA42808.1,Folder26,11249,11246
AAA42810.1,Folder26,31611
AAA42878.1,Folder26,3052342
AAA42941.1,Folder26,11060,11064,10001583
AAA42943.1,Folder26,11060
AAA43151.1,Folder26,385585
AAA43209.1,Folder26,382835
AAA43239.1,Folder26,387139
AAA43276.1,Folder26,553345,387139
AAA43467.1,Folder26,11320
AAA43837.1,Folder26,11602
AAA43844.2,Folder26,358805
AAA43855.1,Folder26,32603
AAA45411.1,Folder26,11909
AAA45412.1,Folder26,11909
AAA45461.1,Folder26,11137
AAA45463.1,Folder26,11137
AAA45474.1,Folder26,12092
AAA45487.1,Folder26,10407
AAA45534.1,Folder26,3052230,31647,63746
AAA45542.1,Folder26,31650,3052230
AAA45546.1,Folder26,356114
AAA45559.1,Folder26,31650
AAA45588.1,Folder26,31649,2847144
AAA45601.1,Folder26,3052230
AAA45603.1,Folder26,3052230
AAA45616.1,Folder26,31647
AAA45665.1,Folder26,31650
AAA45676.1,Folder26,11108,41856,3052230,2847144,11104,11116,10000457,10000456
AAA45677.1,Folder26,3052230,31647
AAA45721.1,Folder26,2847144,31647
AAA45723.1,Folder26,12475
AAA45756.1,Folder26,12131
AAA45805.1,Folder26,10298
AAA45837.1,Folder26,10313
AAA45879.1,Folder26,10376
AAA45881.1,Folder26,10376
AAA45887.1,Folder26,10376
AAA45903.1,Folder26,10376
AAA45928.1,Folder26,10363
AAA45948.1,Folder26,10366
AAA45992.1,Folder26,10359
AAA45994.1,Folder26,10359
AAA46013.1,Folder26,10320
AAA46275.1,Folder26,11049
AAA46276.1,Folder26,11049
AAA46277.1,Folder26,11049
AAA46278.1,Folder26,11049
AAA46279.1,Folder26,11049
AAA46563.1,Folder26,378830
AAA46915.1,Folder26,270338
AAA46935.1,Folder26,10580
AAA46940.1,Folder26,333760
AAA46942.1,Folder26,333760
AAA46943.1,Folder26,333760
AAA47067.1,Folder26,10574
AAA47105.1,Folder26,28344
AAA47116.1,Folder26,10000483
AAA47204.1,Folder26,11292
AAA47794.1,Folder26,11642
AAA47929.1,Folder26,12124
AAA48353.1,Folder26,11742,2169971
AAA48498.2,Folder26,10001649
AAA48643.1,Folder26,9031
AAA48708.1,Folder26,9031
AAA48998.1,Folder26,9031
AAA49274.1,Folder26,7787
AAA49276.1,Folder26,7787
AAA50164.1,Folder26,9823
AAA50214.2,Folder26,6282
AAA50363.1,Folder26,6282
AAA50458.2,Folder26,9913
AAA50459.1,Folder26,9913
AAA50478.1,Folder26,31704
AAA51369.1,Folder26,10116
AAA51556.1,Folder26,9606
AAA51577.1,Folder26,9606
AAA51578.1,Folder26,9606
AAA51580.1,Folder27,9606
AAA51595.1,Folder27,9606
AAA51691.1,Folder27,9606
AAA51698.1,Folder27,9606
AAA51702.1,Folder27,9606
AAA51722.1,Folder27,9606
AAA51733.1,Folder27,9606
AAA51790.1,Folder27,9606
AAA51796.1,Folder27,9606
AAA51811.1,Folder27,9606
AAA51837.1,Folder27,9606
AAA51861.1,Folder27,9606
AAA51999.1,Folder27,9606
AAA52011.1,Folder27,9606
AAA52034.1,Folder27,9606
AAA52105.1,Folder27,9606
AAA52162.1,Folder27,9606
AAA52164.1,Folder27,9606
AAA52287.1,Folder27,9606
AAA52301.1,Folder27,9606
AAA52388.1,Folder27,9606
AAA52420.1,Folder27,9606
AAA52426.1,Folder27,9606
AAA52429.1,Folder27,9606
AAA52445.1,Folder27,9606
AAA52454.1,Folder27,9606
AAA52476.1,Folder27,9606
AAA52477.1,Folder27,9606
AAA52481.1,Folder27,9606
AAA52484.1,Folder27,9606
AAA52489.1,Folder27,9606
AAA52519.1,Folder27,9606
AAA52529.1,Folder27,9606
AAA52574.1,Folder27,9606
AAA52595.1,Folder27,9606
AAA52600.1,Folder27,9606
AAA52651.1,Folder27,9606
AAA52678.1,Folder27,9606
AAA52697.1,Folder27,9606
AAA52713.1,Folder27,9606
AAA52714.1,Folder27,9606
AAA52715.1,Folder27,9606
AAA52748.1,Folder27,31647
AAA53098.1,Folder27,9606
AAA53189.1,Folder27,9606
AAA53210.1,Folder27,353153
AAA53370.1,Folder27,10000994
AAA53500.1,Folder27,9606
AAA56797.1,Folder27,9615
AAA57034.1,Folder27,9606
AAA57043.1,Folder27,5840
AAA57416.1,Folder27,9606
AAA57466.1,Folder27,410069
AAA58427.1,Folder27,9606
AAA58654.1,Folder27,9606
AAA58801.1,Folder27,382832
AAA58953.1,Folder27,234826,320483
AAA59159.1,Folder27,9606
AAA59174.1,Folder27,9606
AAA59188.1,Folder27,9606
AAA59229.1,Folder27,10001116,647514
AAA59475.1,Folder27,9606
AAA59502.1,Folder27,9606
AAA59562.1,Folder27,9606
AAA59564.1,Folder27,9606
AAA59565.1,Folder27,9606
AAA59576.1,Folder27,9606
AAA59622.1,Folder27,9606
AAA59708.1,Folder27,9606
AAA59763.1,Folder27,9606
AAA59774.1,Folder27,9606
AAA59780.1,Folder27,9606
AAA59798.1,Folder27,9606
AAA59834.1,Folder27,9606
AAA59835.1,Folder27,9606
AAA59844.1,Folder27,9606
AAA59904.1,Folder27,9606
AAA59954.1,Folder27,9606
AAA60067.1,Folder27,9606
AAA60072.1,Folder27,9606
AAA60117.1,Folder27,9606
AAA60126.1,Folder27,9606
AAA60151.1,Folder27,9606
AAA60175.1,Folder27,9606
AAA60267.1,Folder27,9606
AAA60288.1,Folder27,9606
AAA60297.1,Folder27,9606
AAA60363.1,Folder27,9606
AAA60364.1,Folder27,9606
AAA60540.1,Folder27,10310
AAA61002.1,Folder27,9606
AAA61019.1,Folder27,9606
AAA61082.1,Folder27,9606
AAA61212.1,Folder27,9606
AAA61216.1,Folder27,9606
AAA61218.1,Folder27,9606
AAA61219.1,Folder27,9606
AAA61222.1,Folder27,9606
AAA61279.1,Folder27,9606
AAA61285.1,Folder27,9606
AAA61335.1,Folder27,9606
AAA61691.1,Folder27,3052470
AAA61949.1,Folder27,9606
AAA62112.1,Folder27,9606
AAA62367.1,Folder27,9606
AAA62368.1,Folder27,9606
AAA62638.1,Folder27,10090
AAA62695.1,Folder27,10000383
AAA62824.1,Folder27,9606
AAA62827.1,Folder27,9606
AAA63187.1,Folder27,9606
AAA63228.1,Folder27,9606
AAA63244.1,Folder27,9606
AAA63248.1,Folder27,9606
AAA63278.1,Folder27,4522
AAA63412.2,Folder27,6282
AAA63423.1,Folder27,5855
AAA63427.1,Folder27,31273,5855
AAA63479.1,Folder27,10116
AAA63551.1,Folder27,5722
AAA65186.1,Folder27,6282
AAA65311.1,Folder27,10497
AAA65322.1,Folder27,10498
AAA65492.1,Folder27,10376
AAA65789.1,Folder27,31647,3052230
AAA66180.1,Folder27,480
AAA66352.1,Folder27,5693
AAA66442.1,Folder27,10310
AAA66529.1,Folder27,10376
AAA66953.1,Folder27,10962
AAA67336.1,Folder27,367120
AAA67790.1,Folder27,224914
AAA68038.1,Folder27,32614
AAA68101.1,Folder27,10090
AAA69564.1,Folder27,9606
AAA69859.1,Folder27,383379
AAA72291.1,Folder27,12063
AAA72945.1,Folder27,3052230
AAA73152.1,Folder27,694003
AAA73185.1,Folder27,11060
AAA74283.1,Folder27,6282
AAA74400.1,Folder27,103903,12072
AAA74504.1,Folder27,10366
AAA74886.1,Folder27,9606
AAA74982.1,Folder27,6207,10000802
AAA75355.1,Folder27,31647
AAA75505.1,Folder27,5811
AAA76608.2,Folder27,9606
AAA79214.1,Folder27,12121,10000840,12116
AAA79215.1,Folder27,1392
AAA79714.1,Folder27,102793
AAA79971.1,Folder27,31647
AAA80264.1,Folder27,6956
AAA80332.1,Folder27,11676
AAA82178.1,Folder27,3052303
AAA83230.1,Folder27,38251
AAA83981.1,Folder27,520
AAA85196.1,Folder27,562
AAA85332.1,Folder27,9606
AAA85668.1,Folder27,300016
AAA85875.1,Folder27,311339
AAA85878.1,Folder27,311339
AAA85880.1,Folder27,311339
AAA85882.1,Folder27,311339
AAA85883.1,Folder27,311339
AAA85891.1,Folder27,311339
AAA86878.1,Folder27,10090
AAA86907.1,Folder27,31647,3052230
AAA86909.1,Folder27,11096
AAA87362.1,Folder27,40051
AAA87456.1,Folder27,3981
AAA87553.1,Folder27,11320
AAA87561.1,Folder27,11908
AAA88051.1,Folder27,9606
AAA88315.1,Folder27,10090
AAA88588.1,Folder27,1309
AAA89036.1,Folder27,3052230
AAA89041.1,Folder27,3052230
